First Name,Last Name,Full Name,Email,Phone,Job Title,Company,Industry,Seniority,City,State,Country,LinkedIn URL,Website,Lead Score,Lead Tier,Lead Status,Enrichment Status,Data Quality,Source,Scraped Date,Enriched Date
Neha,Gupta,Neha Gupta,neha.gupta@elevatecapital.com,+91-985161-3198,Founder,Elevate Capital,Real Estate,c_suite,Bangalore,Maharashtra,India,https://linkedin.com/in/neha-gupta-d0chxi,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Patel,Ananya Patel,ananya.patel@axisgrowthpartners.com,+91-971577-7022,Owner,Axis Growth Partners,Venture Capital,c_suite,Hyderabad,Maharashtra,India,https://linkedin.com/in/ananya-patel-29jivl,,0,Cold,,success,,apollo_intent_signal,,
Amit,Sharma,Amit Sharma,amit.sharma@aurorafamilyoffice.com,+91-901128-1941,Founder,Aurora Family Office,Private Equity,c_suite,Mumbai,Maharashtra,India,https://linkedin.com/in/amit-sharma-5ebuf,,0,Cold,,success,,apollo_intent_signal,,
Neha,Patel,Neha Patel,neha.patel@centurionfinance.com,+91-992295-7024,Founder,Centurion Finance,Finance,c_suite,Mumbai,Maharashtra,India,https://linkedin.com/in/neha-patel-p053ho8,,0,Cold,,success,,apollo_intent_signal,,
Karan,Patel,Karan Patel,karan.patel@primewealthadvisors.com,+91-976756-1842,Founder,Prime Wealth Advisors,Private Equity,c_suite,Mumbai,Maharashtra,India,https://linkedin.com/in/karan-patel-0hgzk,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Gupta,Ananya Gupta,ananya.gupta@primewealthadvisors.com,+91-977934-6939,CEO,Prime Wealth Advisors,Financial Services,c_suite,Pune,Maharashtra,India,https://linkedin.com/in/ananya-gupta-q163f5,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Gupta,Ananya Gupta,ananya.gupta@centurionfinance.com,+91-962283-2126,CEO,Centurion Finance,Venture Capital,c_suite,Chennai,Maharashtra,India,https://linkedin.com/in/ananya-gupta-uugmx1,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Kapoor,Sneha Kapoor,sneha.kapoor@northstarinvestments.com,+91-970478-1825,Founder,NorthStar Investments,Private Equity,c_suite,Pune,Maharashtra,India,https://linkedin.com/in/sneha-kapoor-09yw6l,,0,Cold,,success,,apollo_intent_signal,,
Neha,Mehta,Neha Mehta,neha.mehta@aurorafamilyoffice.com,+91-974047-0341,Owner,Aurora Family Office,Financial Services,c_suite,Delhi,Maharashtra,India,https://linkedin.com/in/neha-mehta-5ju3jm,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Kapoor,Sneha Kapoor,sneha.kapoor@axisgrowthpartners.com,+91-903634-6336,CEO,Axis Growth Partners,Real Estate,c_suite,Chennai,Maharashtra,India,https://linkedin.com/in/sneha-kapoor-38fxym,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Patel,Rahul Patel,rahul.patel@primewealthadvisors.com,+91-985264-4396,CEO,Prime Wealth Advisors,Investment,c_suite,Hyderabad,Maharashtra,India,https://linkedin.com/in/rahul-patel-o4tsv9,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Iyer,Vikram Iyer,vikram.iyer@primewealthadvisors.com,+91-974737-2907,Co-Founder,Prime Wealth Advisors,Finance,c_suite,Delhi,Maharashtra,India,https://linkedin.com/in/vikram-iyer-g2di7h,,0,Cold,,success,,apollo_intent_signal,,
Priya,Gupta,Priya Gupta,priya.gupta@elevatecapital.com,+91-951904-2588,Co-Founder,Elevate Capital,Private Equity,c_suite,Chennai,Maharashtra,India,https://linkedin.com/in/priya-gupta-lyrzag,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Reddy,Ananya Reddy,ananya.reddy@primewealthadvisors.com,+91-900145-3929,CEO,Prime Wealth Advisors,Investment,c_suite,Delhi,Maharashtra,India,https://linkedin.com/in/ananya-reddy-a3ufol,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Iyer,Vikram Iyer,vikram.iyer@centurionfinance.com,+91-915706-6058,CEO,Centurion Finance,Investment,c_suite,Pune,Maharashtra,India,https://linkedin.com/in/vikram-iyer-zgb57,,0,Cold,,success,,apollo_intent_signal,,
Neha,Patel,Neha Patel,neha.patel@axisgrowthpartners.com,+91-981203-8091,Founder,Axis Growth Partners,Finance,c_suite,Chennai,Maharashtra,India,https://linkedin.com/in/neha-patel-opl7w,,0,Cold,,success,,apollo_intent_signal,,
Neha,Patel,Neha Patel,neha.patel@primewealthadvisors.com,+91-913616-5457,Founder,Prime Wealth Advisors,Venture Capital,c_suite,Delhi,Maharashtra,India,https://linkedin.com/in/neha-patel-3vv77h,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Mehta,Rahul Mehta,rahul.mehta@centurionfinance.com,+91-969779-8014,Co-Founder,Centurion Finance,Venture Capital,c_suite,Mumbai,Maharashtra,India,https://linkedin.com/in/rahul-mehta-4tkhd,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Iyer,Rahul Iyer,rahul.iyer@axisgrowthpartners.com,+91-953732-5753,Owner,Axis Growth Partners,Private Equity,c_suite,Chennai,Maharashtra,India,https://linkedin.com/in/rahul-iyer-gk39h,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Gupta,Sneha Gupta,sneha.gupta@aurorafamilyoffice.com,+91-947361-9284,Co-Founder,Aurora Family Office,Real Estate,c_suite,Chennai,Maharashtra,India,https://linkedin.com/in/sneha-gupta-a98s9r,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Mehta,Rahul Mehta,rahul.mehta@axisgrowthpartners.com,+91-969628-6089,Owner,Axis Growth Partners,Financial Services,c_suite,Hyderabad,Maharashtra,India,https://linkedin.com/in/rahul-mehta-sh5ke,,0,Cold,,success,,apollo_intent_signal,,
Neha,Gupta,Neha Gupta,neha.gupta@elevatecapital.com,+91-981497-9948,Founder,Elevate Capital,Finance,c_suite,Chennai,Maharashtra,India,https://linkedin.com/in/neha-gupta-j331ti,,0,Cold,,success,,apollo_intent_signal,,
Karan,Patel,Karan Patel,karan.patel@axisgrowthpartners.com,+91-957987-9273,Founder,Axis Growth Partners,Real Estate,c_suite,Delhi,Maharashtra,India,https://linkedin.com/in/karan-patel-d6do06,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Mehta,Vikram Mehta,vikram.mehta@primewealthadvisors.com,+91-955753-5073,Owner,Prime Wealth Advisors,Investment,c_suite,Hyderabad,Maharashtra,India,https://linkedin.com/in/vikram-mehta-sk5wat,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Sharma,Sneha Sharma,sneha.sharma@aurorafamilyoffice.com,+91-983715-2261,Owner,Aurora Family Office,Investment,c_suite,Delhi,Maharashtra,India,https://linkedin.com/in/sneha-sharma-drypyb,,0,Cold,,success,,apollo_intent_signal,,
Neha,Iyer,Neha Iyer,neha.iyer@axisgrowthpartners.com,+91-990769-3252,CEO,Axis Growth Partners,Finance,c_suite,Chennai,Maharashtra,India,https://linkedin.com/in/neha-iyer-qtmo2i,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Gupta,Ananya Gupta,ananya.gupta@primewealthadvisors.com,+91-922627-3447,Founder,Prime Wealth Advisors,Financial Services,c_suite,Mumbai,Maharashtra,India,https://linkedin.com/in/ananya-gupta-vfjdas,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Patel,Sneha Patel,sneha.patel@northstarinvestments.com,+91-911505-7537,Co-Founder,NorthStar Investments,Investment,c_suite,Mumbai,Maharashtra,India,https://linkedin.com/in/sneha-patel-gks7z,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Gupta,Ananya Gupta,ananya.gupta@aurorafamilyoffice.com,+91-965490-5164,Co-Founder,Aurora Family Office,Investment,c_suite,Mumbai,Maharashtra,India,https://linkedin.com/in/ananya-gupta-zrkiw9,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Kapoor,Sneha Kapoor,sneha.kapoor@northstarinvestments.com,+91-981957-6238,Co-Founder,NorthStar Investments,Financial Services,c_suite,Mumbai,Maharashtra,India,https://linkedin.com/in/sneha-kapoor-jxx47e,,0,Cold,,success,,apollo_intent_signal,,
Amit,Patel,Amit Patel,amit.patel@northstarinvestments.com,+91-914865-7872,Founder,NorthStar Investments,Financial Services,c_suite,Mumbai,Maharashtra,India,https://linkedin.com/in/amit-patel-hs1hxe,,0,Cold,,success,,apollo_intent_signal,,
Priya,Reddy,Priya Reddy,priya.reddy@elevatecapital.com,+91-990456-3034,Owner,Elevate Capital,Private Equity,c_suite,Mumbai,Maharashtra,India,https://linkedin.com/in/priya-reddy-9y34h,,0,Cold,,success,,apollo_intent_signal,,
Priya,Mehta,Priya Mehta,priya.mehta@centurionfinance.com,+91-937307-0182,CEO,Centurion Finance,Private Equity,c_suite,Bangalore,Maharashtra,India,https://linkedin.com/in/priya-mehta-5a170i,,0,Cold,,success,,apollo_intent_signal,,
Amit,Mehta,Amit Mehta,amit.mehta@elevatecapital.com,+91-997802-0070,CEO,Elevate Capital,Investment,c_suite,Hyderabad,Maharashtra,India,https://linkedin.com/in/amit-mehta-21ul99,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Iyer,Rahul Iyer,rahul.iyer@primewealthadvisors.com,+91-993723-6403,Owner,Prime Wealth Advisors,Private Equity,c_suite,Delhi,Maharashtra,India,https://linkedin.com/in/rahul-iyer-a7iwgp,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Iyer,Rahul Iyer,rahul.iyer@centurionfinance.com,+91-960711-3617,Founder,Centurion Finance,Financial Services,c_suite,Hyderabad,Maharashtra,India,https://linkedin.com/in/rahul-iyer-23k23w,,0,Cold,,success,,apollo_intent_signal,,
Karan,Patel,Karan Patel,karan.patel@centurionfinance.com,+91-934512-1664,Founder,Centurion Finance,Investment,c_suite,Chennai,Maharashtra,India,https://linkedin.com/in/karan-patel-jrgqz,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Mehta,Ananya Mehta,ananya.mehta@aurorafamilyoffice.com,+91-988782-6250,Founder,Aurora Family Office,Real Estate,c_suite,Mumbai,Maharashtra,India,https://linkedin.com/in/ananya-mehta-azl0jl,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Gupta,Vikram Gupta,vikram.gupta@axisgrowthpartners.com,+91-923291-1286,Chief Executive Officer,Axis Growth Partners,Finance,individual_contributor,Mumbai,Maharashtra,India,https://linkedin.com/in/vikram-gupta-2rda6,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Sharma,Rahul Sharma,rahul.sharma@axisgrowthpartners.com,+91-936312-9950,Co-Founder,Axis Growth Partners,Real Estate,c_suite,Bangalore,Maharashtra,India,https://linkedin.com/in/rahul-sharma-ym3yfa,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Reddy,Ananya Reddy,ananya.reddy@aurorafamilyoffice.com,+91-969056-0766,Owner,Aurora Family Office,Financial Services,c_suite,Delhi,Maharashtra,India,https://linkedin.com/in/ananya-reddy-cf67yn,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Reddy,Vikram Reddy,vikram.reddy@elevatecapital.com,+91-974280-8157,Owner,Elevate Capital,Venture Capital,c_suite,Hyderabad,Maharashtra,India,https://linkedin.com/in/vikram-reddy-1klldq,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Gupta,Ananya Gupta,ananya.gupta@axisgrowthpartners.com,+91-954189-9891,Owner,Axis Growth Partners,Financial Services,c_suite,Chennai,Maharashtra,India,https://linkedin.com/in/ananya-gupta-67hnzp,,0,Cold,,success,,apollo_intent_signal,,
Priya,Sharma,Priya Sharma,priya.sharma@axisgrowthpartners.com,+91-994003-4394,Chairman,Axis Growth Partners,Finance,individual_contributor,Hyderabad,Maharashtra,India,https://linkedin.com/in/priya-sharma-e0y7b,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Reddy,Rahul Reddy,rahul.reddy@northstarinvestments.com,+91-906018-5425,CEO,NorthStar Investments,Financial Services,c_suite,Mumbai,Maharashtra,India,https://linkedin.com/in/rahul-reddy-3a6s1v,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Gupta,Rahul Gupta,rahul.gupta@aurorafamilyoffice.com,+91-949439-8967,Founder,Aurora Family Office,Venture Capital,c_suite,Chennai,Maharashtra,India,https://linkedin.com/in/rahul-gupta-w8erh8,,0,Cold,,success,,apollo_intent_signal,,
Karan,Sharma,Karan Sharma,karan.sharma@centurionfinance.com,+91-947864-6862,CEO,Centurion Finance,Financial Services,c_suite,Bangalore,Maharashtra,India,https://linkedin.com/in/karan-sharma-5mzlq,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Patel,Rahul Patel,rahul.patel@northstarinvestments.com,+91-986686-8066,Founder,NorthStar Investments,Venture Capital,c_suite,Bangalore,Maharashtra,India,https://linkedin.com/in/rahul-patel-92ihkf,,0,Cold,,success,,apollo_intent_signal,,
Priya,Sharma,Priya Sharma,priya.sharma@elevatecapital.com,+91-959385-7222,Chairman,Elevate Capital,Real Estate,individual_contributor,Pune,Maharashtra,India,https://linkedin.com/in/priya-sharma-9m9mq,,0,Cold,,success,,apollo_intent_signal,,
Neha,Iyer,Neha Iyer,neha.iyer@primewealthadvisors.com,+91-982908-4402,Founder,Prime Wealth Advisors,Private Equity,c_suite,Chennai,Maharashtra,India,https://linkedin.com/in/neha-iyer-d3ykgf,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Gupta,Sneha Gupta,sneha.gupta@aurorafamilyoffice.com,+91-950278-1178,CEO,Aurora Family Office,Finance,c_suite,Chennai,Maharashtra,India,https://linkedin.com/in/sneha-gupta-aixbep,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Sharma,Ananya Sharma,ananya.sharma@axisgrowthpartners.com,+91-939275-7183,Co-Founder,Axis Growth Partners,Financial Services,c_suite,Bangalore,Maharashtra,India,https://linkedin.com/in/ananya-sharma-ovciud,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Gupta,Rahul Gupta,rahul.gupta@northstarinvestments.com,+91-965646-9894,President,NorthStar Investments,Venture Capital,individual_contributor,Pune,Maharashtra,India,https://linkedin.com/in/rahul-gupta-yfed13f,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Mehta,Sneha Mehta,sneha.mehta@aurorafamilyoffice.com,+91-904753-5930,Owner,Aurora Family Office,Real Estate,c_suite,Hyderabad,Maharashtra,India,https://linkedin.com/in/sneha-mehta-0zmme,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Mehta,Sneha Mehta,sneha.mehta@elevatecapital.com,+91-997535-9969,Founder,Elevate Capital,Investment,c_suite,Hyderabad,Maharashtra,India,https://linkedin.com/in/sneha-mehta-nukby9,,0,Cold,,success,,apollo_intent_signal,,
Neha,Reddy,Neha Reddy,neha.reddy@aurorafamilyoffice.com,+91-934573-9232,Chairman,Aurora Family Office,Private Equity,individual_contributor,Hyderabad,Maharashtra,India,https://linkedin.com/in/neha-reddy-o07ejc,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Patel,Ananya Patel,ananya.patel@axisgrowthpartners.com,+91-937209-7810,Founder,Axis Growth Partners,Investment,c_suite,Pune,Maharashtra,India,https://linkedin.com/in/ananya-patel-pcs9oc,,0,Cold,,success,,apollo_intent_signal,,
Neha,Mehta,Neha Mehta,neha.mehta@primewealthadvisors.com,+91-929998-8050,President,Prime Wealth Advisors,Investment,individual_contributor,Mumbai,Maharashtra,India,https://linkedin.com/in/neha-mehta-0b4i3,,0,Cold,,success,,apollo_intent_signal,,
Karan,Reddy,Karan Reddy,karan.reddy@elevatecapital.com,+91-925997-7704,Chairman,Elevate Capital,Finance,individual_contributor,Chennai,Maharashtra,India,https://linkedin.com/in/karan-reddy-lbzupn,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Sharma,Sneha Sharma,sneha.sharma@axisgrowthpartners.com,+91-951617-5541,CEO,Axis Growth Partners,Venture Capital,c_suite,Delhi,Maharashtra,India,https://linkedin.com/in/sneha-sharma-vpe03p,,0,Cold,,success,,apollo_intent_signal,,
Priya,Sharma,Priya Sharma,priya.sharma@primewealthadvisors.com,+91-954586-8079,Managing Partner,Prime Wealth Advisors,Venture Capital,individual_contributor,Chennai,Maharashtra,India,https://linkedin.com/in/priya-sharma-lukbof,,0,Cold,,success,,apollo_intent_signal,,
Karan,Patel,Karan Patel,karan.patel@axisgrowthpartners.com,+91-915634-7396,CEO,Axis Growth Partners,Real Estate,c_suite,Pune,Maharashtra,India,https://linkedin.com/in/karan-patel-s4ei8f,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Iyer,Ananya Iyer,ananya.iyer@aurorafamilyoffice.com,+91-973822-3693,Founder,Aurora Family Office,Financial Services,c_suite,Chennai,Maharashtra,India,https://linkedin.com/in/ananya-iyer-1fx1kn,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Gupta,Rahul Gupta,rahul.gupta@centurionfinance.com,+91-949350-5614,Chief Executive Officer,Centurion Finance,Venture Capital,individual_contributor,Delhi,Maharashtra,India,https://linkedin.com/in/rahul-gupta-rsc93,,0,Cold,,success,,apollo_intent_signal,,
Neha,Reddy,Neha Reddy,neha.reddy@northstarinvestments.com,+91-947844-6840,Chairman,NorthStar Investments,Investment,individual_contributor,Hyderabad,Maharashtra,India,https://linkedin.com/in/neha-reddy-oiissn,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Iyer,Rahul Iyer,rahul.iyer@axisgrowthpartners.com,+91-945850-0294,Chief Executive Officer,Axis Growth Partners,Real Estate,individual_contributor,Pune,Maharashtra,India,https://linkedin.com/in/rahul-iyer-rwuzbe,,0,Cold,,success,,apollo_intent_signal,,
Karan,Sharma,Karan Sharma,karan.sharma@primewealthadvisors.com,+91-966217-4369,Managing Partner,Prime Wealth Advisors,Financial Services,individual_contributor,Chennai,Maharashtra,India,https://linkedin.com/in/karan-sharma-97wedz,,0,Cold,,success,,apollo_intent_signal,,
Neha,Gupta,Neha Gupta,neha.gupta@primewealthadvisors.com,+91-950023-5317,Chief Executive Officer,Prime Wealth Advisors,Financial Services,individual_contributor,Bangalore,Maharashtra,India,https://linkedin.com/in/neha-gupta-vy2yy9,,0,Cold,,success,,apollo_intent_signal,,
Karan,Kapoor,Karan Kapoor,karan.kapoor@elevatecapital.com,+91-961532-2063,Owner,Elevate Capital,Venture Capital,c_suite,Pune,Maharashtra,India,https://linkedin.com/in/karan-kapoor-kvtihc,,0,Cold,,success,,apollo_intent_signal,,
Priya,Mehta,Priya Mehta,priya.mehta@primewealthadvisors.com,+91-958262-7519,Founder,Prime Wealth Advisors,Financial Services,c_suite,Bangalore,Maharashtra,India,https://linkedin.com/in/priya-mehta-f4uhcj,,0,Cold,,success,,apollo_intent_signal,,
Ananya,Mehta,Ananya Mehta,ananya.mehta@aurorafamilyoffice.com,+91-942263-6775,Co-Founder,Aurora Family Office,Private Equity,c_suite,Pune,Maharashtra,India,https://linkedin.com/in/ananya-mehta-tbby0s,,0,Cold,,success,,apollo_intent_signal,,
Neha,Gupta,Neha Gupta,neha.gupta@centurionfinance.com,+91-985321-1800,President,Centurion Finance,Investment,individual_contributor,Bangalore,Maharashtra,India,https://linkedin.com/in/neha-gupta-mxuj6q,,0,Cold,,success,,apollo_intent_signal,,
Karan,Iyer,Karan Iyer,karan.iyer@elevatecapital.com,+91-993309-0786,Managing Partner,Elevate Capital,Investment,individual_contributor,Delhi,Maharashtra,India,https://linkedin.com/in/karan-iyer-jwo9l,,0,Cold,,success,,apollo_intent_signal,,
Vikram,Mehta,Vikram Mehta,vikram.mehta@centurionfinance.com,+91-937940-3983,Founder,Centurion Finance,Financial Services,c_suite,Hyderabad,Maharashtra,India,https://linkedin.com/in/vikram-mehta-rumbnj,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Patel,Sneha Patel,sneha.patel@centurionfinance.com,+91-953943-7140,President,Centurion Finance,Venture Capital,individual_contributor,Hyderabad,Maharashtra,India,https://linkedin.com/in/sneha-patel-2edstl,,0,Cold,,success,,apollo_intent_signal,,
Priya,Gupta,Priya Gupta,priya.gupta@elevatecapital.com,+91-909974-4065,Managing Partner,Elevate Capital,Venture Capital,individual_contributor,Mumbai,Maharashtra,India,https://linkedin.com/in/priya-gupta-q8cqg8,,0,Cold,,success,,apollo_intent_signal,,
Priya,Kapoor,Priya Kapoor,priya.kapoor@northstarinvestments.com,+91-953306-9248,Founder,NorthStar Investments,Finance,c_suite,Hyderabad,Maharashtra,India,https://linkedin.com/in/priya-kapoor-wi7kjq,,0,Cold,,success,,apollo_intent_signal,,
Neha,Patel,Neha Patel,neha.patel@centurionfinance.com,+91-987482-5851,Owner,Centurion Finance,Finance,c_suite,Chennai,Maharashtra,India,https://linkedin.com/in/neha-patel-v0vt2,,0,Cold,,success,,apollo_intent_signal,,
Neha,Mehta,Neha Mehta,neha.mehta@aurorafamilyoffice.com,+91-999529-9205,Chief Executive Officer,Aurora Family Office,Investment,individual_contributor,Bangalore,Maharashtra,India,https://linkedin.com/in/neha-mehta-ng55p9,,0,Cold,,success,,apollo_intent_signal,,
Priya,Iyer,Priya Iyer,priya.iyer@northstarinvestments.com,+91-982752-3318,Owner,NorthStar Investments,Real Estate,c_suite,Delhi,Maharashtra,India,https://linkedin.com/in/priya-iyer-x9c169,,0,Cold,,success,,apollo_intent_signal,,
Priya,Mehta,Priya Mehta,priya.mehta@centurionfinance.com,+91-969588-3743,Chief Executive Officer,Centurion Finance,Private Equity,individual_contributor,Pune,Maharashtra,India,https://linkedin.com/in/priya-mehta-qxgp5f,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Kapoor,Sneha Kapoor,sneha.kapoor@primewealthadvisors.com,+91-979874-5709,Owner,Prime Wealth Advisors,Venture Capital,c_suite,Chennai,Maharashtra,India,https://linkedin.com/in/sneha-kapoor-zp7506,,0,Cold,,success,,apollo_intent_signal,,
Amit,Gupta,Amit Gupta,amit.gupta@aurorafamilyoffice.com,+91-971808-9612,Owner,Aurora Family Office,Financial Services,c_suite,Mumbai,Maharashtra,India,https://linkedin.com/in/amit-gupta-nywgba,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Iyer,Rahul Iyer,rahul.iyer@elevatecapital.com,+91-981046-8188,President,Elevate Capital,Real Estate,individual_contributor,Chennai,Maharashtra,India,https://linkedin.com/in/rahul-iyer-63y8p,,0,Cold,,success,,apollo_intent_signal,,
Priya,Gupta,Priya Gupta,priya.gupta@aurorafamilyoffice.com,+91-938426-7303,Chief Executive Officer,Aurora Family Office,Venture Capital,individual_contributor,Mumbai,Maharashtra,India,https://linkedin.com/in/priya-gupta-hxfozj,,0,Cold,,success,,apollo_intent_signal,,
Rahul,Reddy,Rahul Reddy,rahul.reddy@primewealthadvisors.com,+91-925386-0790,President,Prime Wealth Advisors,Financial Services,individual_contributor,Pune,Maharashtra,India,https://linkedin.com/in/rahul-reddy-gcbmw4,,0,Cold,,success,,apollo_intent_signal,,
Priya,Iyer,Priya Iyer,priya.iyer@centurionfinance.com,+91-958249-5156,Chief Executive Officer,Centurion Finance,Venture Capital,individual_contributor,Pune,Maharashtra,India,https://linkedin.com/in/priya-iyer-stm6y,,0,Cold,,success,,apollo_intent_signal,,
Karan,Mehta,Karan Mehta,karan.mehta@centurionfinance.com,+91-947201-4588,Managing Partner,Centurion Finance,Financial Services,individual_contributor,Mumbai,Maharashtra,India,https://linkedin.com/in/karan-mehta-i0ysas,,0,Cold,,success,,apollo_intent_signal,,
Amit,Mehta,Amit Mehta,amit.mehta@primewealthadvisors.com,+91-935212-7105,President,Prime Wealth Advisors,Venture Capital,individual_contributor,Pune,Maharashtra,India,https://linkedin.com/in/amit-mehta-oxgf6,,0,Cold,,success,,apollo_intent_signal,,
Sneha,Patel,Sneha Patel,sneha.patel@primewealthadvisors.com,+91-907874-6041,Chief Executive Officer,Prime Wealth Advisors,Financial Services,individual_contributor,Chennai,Maharashtra,India,https://linkedin.com/in/sneha-patel-7w4wh,,0,Cold,,success,,apollo_intent_signal,,
Neha,Kapoor,Neha Kapoor,neha.kapoor@elevatecapital.com,+91-981919-0146,Chief Executive Officer,Elevate Capital,Private Equity,individual_contributor,Chennai,Maharashtra,India,https://linkedin.com/in/neha-kapoor-yixa7d,,0,Cold,,success,,apollo_intent_signal,,
